SMILES	Group	RDMol
Cc1cn(CCCCCCc2cccc(NC(=O)OCc3ccccc3)c2)cn1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39990>
O=C(C=Cc1ccc(O)cc1)OC(=O)C=Cc1ccccc1O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b399e0>
CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)COCC(N)=N1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39a30>
Cc1ccc(S(=O)(=O)Nc2ccc(Oc3ccc(C(=O)NC4CCOCC4)cc3)cc2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39a80>
COc1ccc(C2CNC(=O)N2c2ccc(OCc3ccccn3)c(Cl)c2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39ad0>
Cc1cnc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)OCC3F)c2)cn1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39b20>
COc1cccc(-c2nc(SCC(=O)NCC(C)C)nc(N3CCCC3)n2)c1O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39b70>
COc1ccc(N(C)c2ccc(-c3ccccc3)nc2)cc1OC	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39bc0>
CC1CC1C(N)=O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39c10>
COc1cccc(-c2cccc(C3(c4ccc(OC(F)F)cc4)N=C(N)N(C)C(=O)N3C)c2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39c60>
CC1(c2ccc(Br)cc2)CCSCCO1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39cb0>
Oc1cc(CSc2cccc(F)c2)nc2cccc(F)c12	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39d00>
COc1cnc2c(Nc3cc(Cl)c(Cl)c(Cl)c3)nc(NCC(C)(C)C)cc2c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39d50>
O=C(Nc1cc(-c2ccccc2)ccc1Nc1ccccn1)c1cccc(F)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39da0>
O=C(Nc1cnc(O)nc1O)c1cccc(-c2ccsc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39df0>
CC#Cc1cccc(C2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39e40>
CC(C)c1cccc(CNC2C[SH](O)(O)=CC(Cc3ccc(O)c(CC=CCCCCC(=O)O)c3)C2=O)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39e90>
O=C(NCc1ccccc1)c1ccc(F)c(-c2ccc(-c3ccccc3)cc2NC(=O)c2ccccc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39ee0>
CC(C)(C)c1cccc(CNC2CS(=O)(=O)CC(Cc3ccc(O)c(F)c3)O2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39f30>
CCc1cc(O)nc(N2CC3C(=O)N(C)C(N)=NC3(c3ccc(Cl)cc3F)C2)n1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b39f80>
CCNC(=O)C1OC(COC(C)=S)C(O)C(N)C1O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e030>
COc1ccc(-c2oc3ccc(OC)cc3c(=O)c2C)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e080>
CC1(c2cc(NC(=O)c3ncc(C#N)cc3CO)ccc2F)COC(C)(C(F)(F)F)C(N)=N1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e0d0>
CC#Cc1ccc(CCNC(=O)c2cc(OC)cc(N3CCCC3)c2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e120>
CC1=CC(C)(C)Nc2ccc(-c3cncs3)cc21	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e170>
NC1=NC(=O)c2c1ccc1c(F)nccc21	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e1c0>
C=CCNC(=O)c1cccc(-c2ccc(Cc3ccncc3)cc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e210>
CC(=O)Nc1ccc(CN=C2C(=O)N(C)C(=O)N2C)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e260>
COC1CCC2(CC1)Cc1ccc(-c3cncc(Cl)c3)cc1C21N=C(C)C(N)=N1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e2b0>
CN1C(=O)C2(N=C1N)c1cc(-c3cncc(OC(F)F)c3)ccc1Oc1ccc(N3CCCCC3)cc12	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e300>
CC1(C)N=C(c2cc(Cl)cc(Cl)c2)N=C1N	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e350>
c1cncc(-c2ccc(NCCN3CCCCC3)cc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e3a0>
CC1(C)C=C(NC(Cc2ccccc2)CN2CCNCC2)c2ccccc2C1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e3f0>
COc1ccc(S(=O)(=O)Nc2cccc(-c3cccc(CN(C)C)c3)c2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e440>
CCC1(c2cccc(N)c2)CCC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e490>
CCC(C)C1(NC(C)=O)CCN1C	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e4e0>
Oc1ccc(CCc2ccccc2)c(O)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e530>
N#Cc1ccc(CN2CCN(c3ccc(Cl)cc3NC(=O)C=C3CCOCC3)CC2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e580>
CC1(c2cc(NC(=O)c3cnc(C(F)F)cn3)ccc2F)CNc2cc(C(F)(F)F)ccc2C1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e5d0>
OC1(c2ccccc2)CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e620>
CC(C)Sc1ccccc1-c1cc2c(NC(C)c3ccccc3)nc(N3CCCCC3)nc2[nH]1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e670>
O=C(C=Cc1ccc(OCc2ccc(F)cc2)cc1)CC(=O)c1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e6c0>
CCCc1cc(NC(=O)c2ccc3c(c2)CCCN3)on1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e710>
CC(=O)Nc1c(F)cc(CN=C(N)NCCCCN2CCCCC2)cc1Cl	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e760>
NCc1cc(Cl)cc(CNc2cc(-c3cccc(Cl)c3)cc(C(F)(F)F)c2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e7b0>
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1CCOc2ccc(Oc3ccccn3)cc21	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e800>
Cc1cc(OCCCN2CCCCC2)ccc1-c1ccc2c(c1)CN(C)C(=O)C(C)(c1cc(F)ccc1F)O2	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e850>
CN(CCN1CCCCC1)Cc1ccc2c(c1)CN(C(=O)c1ccc(F)cc1)CCO2	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e8a0>
CCc1ccc(C(=O)Nc2ccc(F)c(C3(C(F)F)COCC(N)=N3)c2)c(F)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e8f0>
Cc1ccc(-c2noc(C)c2C(=O)N=C(N)NCc2ccc(N3CCCCC3=O)c(C)c2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e940>
Cc1cc(OCc2coc(-c3cccc(F)c3)n2)ccn1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e990>
O=S(=O)(c1ccccc1)N(Cc1ccc(OC(F)(F)F)cc1)Cc1cccc(O)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3e9e0>
O=C(Nc1ccccc1)N1CCc2c(-c3cccc(OC(F)(F)F)c3)cc(O)cc2C1c1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3ea30>
COc1cncc(-c2ccc(C(=O)Nc3ccc(Cl)c(Cl)c3)cc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3ea80>
Nc1ncnc(N2CCN(C(CO)c3ccco3)CC2)c1-c1ccc(F)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3ead0>
CC1=NC2(CCOc3ccc(NC(=O)c4ccc(F)cn4)cc32)N=C1N	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3eb20>
Cc1coc(C2CCSCC2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3eb70>
CCN(CC)C(=O)CC(c1ccc(C)cc1)n1c(=O)cc(C)n(Cc2ccccc2)c1=O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3ebc0>
O=C(Nc1ccccc1)Nc1ccc(-c2ccc(CSc3ncccn3)c(F)c2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3ec10>
COc1ccc(C=Cc2ccc(OC)cc2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3ec60>
O=C(C=Cc1ccc(O)cc1)C=C(C(=O)NCC(O)COc1ccccc1)C(O)CN1CC(Cc2ccccc2)C1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3ecb0>
O=S(=O)(c1cccc(F)c1)N1CCC(O)(CCCOc2ccccc2)CC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3ed00>
CC1C=CC(=O)C=CC1c1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3ed50>
CC(C)n1cc(C(=O)NCc2ccc(F)c(C(F)(F)F)c2F)c2c(O)cccc21	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3eda0>
NC1=NC(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)OC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3edf0>
CC(NC(=O)c1cc(F)c(NS(C)(=O)=O)c(F)c1)c1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3ee40>
NC1=NC(c2cc(NC(=O)c3cnc(OCCF)cn3)ccc2F)(C(F)F)COC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3ee90>
COc1ccc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(O)c2)cc1O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3eee0>
NCCCCNc1c2c(nc3ccccc13)CCCC2	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3ef30>
CCOc1cc(-c2cccc(OC)c2)c(OC)c(-c2ccc(F)c(CC(C)C)c2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b3ef80>
COCc1cc(C#N)cnc1C(=O)Nc1ccc(Cl)cn1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00030>
CN1OC2(N=C1N)c1cc(-c3cccnc3F)ccc1CC21CCc2ccccc2CC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00080>
CCC(C)n1cc2cccc(C(=O)NC(Cc3ccc(F)cc3)C(O)CNCCCCC(F)(F)F)cc1-2	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b000d0>
C#Cc1ccc(C(=O)NC2CCCCC2NC(=O)CC(C)=C(C)C)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00120>
COc1cnc(-c2cccc(C3CC3c3cc(F)cc(F)c3)c2)cn1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00170>
CCC(NCC1Cc2ccccc2N(c2cccc(F)c2)C1=O)c1ccc(C(=O)OC)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b001c0>
Cn1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00210>
CN1C(=O)C(c2cccc(OC(F)F)c2)(c2cccc(-c3cccnc3F)c2)N=C1N	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00260>
O=C(Nc1cc(Br)ccc1N1CCNCC1)C1CC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b002b0>
COc1ccc(-c2noc(N)c2-c2ccc(OC)cc2OC)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00300>
NC1=NC2(c3cc(NC(=O)c4c(Cl)ccc(Cl)c4Cl)ccc3F)OCC2CS1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00350>
Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c(C2(C)COC(C)(C(F)(F)F)C(N)=N2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b003a0>
O=C(Oc1ccccc1)N1CCN(Cc2c(C3CC3)ncc(C(F)(F)F)c2-c2cccc(Br)c2)CC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b003f0>
COc1ccc(S(=O)(=O)N(Cc2cccnc2)CC2CCC(C(=O)NCCN3CCOCC3)CC2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00440>
CC1(C)Oc2c(cccc2OC(F)(F)F)CC1(C)c1cc(NC(=O)c2ccc(F)cn2)ccc1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00490>
COc1cc(C#N)cc(-c2cc3c(cc2F)-c2nc-3c(C(=O)Nc3cc(Cl)ccc3OC(F)F)cc2C)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b004e0>
CS(=O)(=O)c1cccc(Nc2nccc(Nc3ccccc3Cl)n2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00530>
CCCCN(CCCC)C(=O)c1cc(C)cc(C)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00580>
COc1ccc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)COCC3(F)F)c2)nc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b005d0>
Cc1cc(C#N)cnc1C(CC(C)C)N1CCC(NCc2ccccn2)CC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00620>
CC1(C)N=C(N)SCCC1(C)c1cc(Nc2ncccc2F)ccc1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00670>
CN1CC2(CCOCC2)C(C)(c2cc(-c3cncc(F)c3)cs2)N=C1N	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b006c0>
COc1ccc(-c2ccccc2)c(CNCc2ccc(Cl)cc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00710>
COCc1cccc(-c2ccc(C3CC(=O)N(C)C(N)=N3)c(F)c2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00760>
Oc1cc(O)nc(Cc2ccccc2)n1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b007b0>
O=C(CSc1nc(SCc2cccc(F)c2F)n[nH]1)NCc1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00800>
CCCN(CCC)C(=O)c1cc(-c2cc(C)cc(F)c2)ccc1OC	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00850>
Cc1cc(=O)oc2cc(OCC(=O)Nc3ccc(OCc4ccccc4)cc3)ccc12	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b008a0>
CN(C)c1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)C2CCCCCC2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b008f0>
CC1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)COCC(N)=N1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00940>
COc1ccc(-c2noc(C)c2C(=O)N=C(N)NCCC2CCO2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00990>
O=C(c1ccc(C2CC2)cc1)c1cnc2ccc(Nc3ccccn3)cc2c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b009e0>
O=C1N=C(Nc2ccccc2)SC1=Cc1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00a30>
O=C(Cc1ccccc1)Nc1cc(Nc2ccc3c(c2)CCc2ccccc2C3=O)ccc1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00a80>
COc1ccc(OC)c(CNCC(O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00ad0>
COc1cncc(-c2cccc(C3CC3c3ccc(F)c(C)c3)c2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00b20>
CC1=CC(c2ccc(OC(F)(F)F)cc2)C=C(c2cc(N3C(=O)CCC3=O)ccc2F)N1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00b70>
CN(Cc1ccc(F)cc1)C(=O)C(=O)O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00bc0>
CC1(c2cc(NC(=O)c3ncccc3OC3CCC3)ccc2F)OCCO1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00c10>
Cc1cc(C#N)cnc1C(C)c1cccc(CC(C)NCC(O)c2cccc(Br)c2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00c60>
CC1=NC(c2cc(-c3cc(C)cs3)[nH]c2N)C(C2CCOCC2)C(O)C1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00cb0>
CN(Cc1ccc2c(c1)CC(C)(C)O2)C(=O)C=Cc1cc(Cl)cc(Cl)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00d00>
CCN(CCCCCCN=C1C=C(N2CCCC(C(=O)NCc3ccccc3)C2)CC1C)Cc1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00d50>
Cc1cc(-c2cccnc2C#N)nc(C2CC2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00da0>
O=C(Nc1ccc(C(=O)N2Cc3ccccc3C2)cc1)c1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00df0>
Nc1cccc(SCC(O)C(O)CO)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00e40>
COc1cnc(C(=O)Nc2ccc(F)c(C3(C)C=C(CF)C(C)(C)C(N)=N3)c2)c(F)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00e90>
Cc1cc(Br)ccc1NC(=O)CN1C(=O)COc2ccccc21	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00ee0>
NC1=NC(c2cc(NC(=O)c3ncc(Cl)cc3C(F)(F)F)ccc2F)COc2cc(NC(=O)C=CCO)ccc2O1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00f30>
N#Cc1ccc(Cn2c(CCC(=O)NCc3cccc(OC(F)F)c3)nc3ccccc32)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b00f80>
O=C(Nc1cccc(Br)c1)c1ccc(N2C(=O)c3ccccc3C2=O)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02030>
CCc1ccc2c(c1)C(NCC(O)C1CCCOc3cccc(c3)C1)NC2	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02080>
CCCCNc1ccc(C(=O)Nc2ccc(F)c(C3(C(F)F)N=C(N)OC4CC43)c2)nc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b020d0>
O=C(Nc1cc(OCOCCF)cc(-c2ccccc2)c1)C(CO)NCc1ccc2c(c1)COC2	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02120>
O=C1OCCCN1C(c1ccccc1)C1CCCCC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02170>
Nc1nc(O)c2oc(-c3cccc(C(=O)O)c3)cc2n1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b021c0>
CN(c1cc(C(=O)NC(Cc2ccccc2)C(O)CNC2CC2)cc(N2CCCC2)c1)C1CCOCC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02210>
CCOc1ccc(OC)cc1-c1cc(C(=O)Nc2ccc(OC)cc2)c(N2CCCC2)cn1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02260>
O=S(=O)(Cc1cc(F)cc(N2CCNCC2)c1)C(O)CNCc1cccc(OCCF)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b022b0>
COCC(Nc1nc(Nc2cccc(NC(C)=O)c2)ncc1F)C(F)(F)F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02300>
CC(=O)NC(Cc1ccccc1)C(O)CNC1CC2(CCC2)Oc2ccc(CC(C)(C)c3ccccc3)cc21	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02350>
O=C(C=Cc1cc(O)ccc1O)NC(=O)C1CCCCC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b023a0>
CCOCCCC(O)C=CC=CC(=O)OCC	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b023f0>
CCCc1cc(CN(C)C(C)C(=O)Nc2cccc(C#N)c2)ccc1OC	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02440>
O=C(Nc1cc(-c2ccccc2)cc(C(F)(F)F)n1)c1ccc(-c2cncc(C(F)F)c2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02490>
CC1(c2cc(NC(=O)c3coc(C(F)(F)F)n3)ccc2F)N=C(N)OCC1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b024e0>
CCOc1cc(C#N)cc(-c2ccc3c(c2)C2(COC(N)=N2)C2(CCC(OC)CC2)O3)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02530>
CC(NC(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)Nc1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02580>
CCCN=C(Nc1cc(-c2ccc3c(c2)OCCO3)n(C)n1)C1CCCCC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b025d0>
COCC(N)C(Cc1ccccc1)N(C)C(=O)c1ccc(C(=O)N(CCC(C)C)C2CC2)nc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02620>
S=C(Nc1ccccc1)Nc1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02670>
Cc1onc(-c2ccc(Br)cc2)c1C(=O)N=C(N)NCc1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b026c0>
Cc1ccc(S(=O)(=O)NCC(=O)NCCCn2cc(C)c(=O)cc2C)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02710>
C=CCN1C(=O)c2ccccc2C1=O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02760>
COc1cc(NC(=O)Nc2ccc(Cl)cc2)cc(C(=O)NCCC(C)C)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b027b0>
O=c1oc(Cc2ccc(C#CC3(F)CC3)cc2)cc2ncccc12	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02800>
COC(=O)c1ccc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02850>
CC(C)CS(=O)(=O)N(C)c1cc(C(=O)NC(Cc2ccccc2)C(O)CNC2CC2)cc(C(=O)c2ccccc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b028a0>
Cc1nc(OCC(F)(F)F)ccc1-n1cc(CC(=O)O)c2ccc(C(F)(F)F)cc21	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b028f0>
CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)COC(N)=N1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02940>
COc1ccc(Cl)cc1C(=O)Nc1ccc(F)c(C2(C(F)F)COCC(N)=N2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02990>
CC1(c2cc(NC(=O)c3cnc(OCCF)cn3)ccc2F)Cc2cccc(C(=O)O)c2C1(F)F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b029e0>
Cc1ncc([N+](=O)[O-])c(C)n1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02a30>
CCc1ccc2oc(-c3ccc(OCCCCN4CCN(Cc5ccccc5)CC4)cc3)nc2c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02a80>
COc1cnc(C(=O)Nc2ccc(Cl)c(C3(C)CCSC(N)=N3)c2)cc1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02ad0>
CN(CCc1ccc(Cl)cc1)CCC(Cc1ccccc1)N=CCC(C)(C)C	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02b20>
NC1=NC(c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)(C(F)F)CO1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02b70>
NC1=NC(c2cc(-c3cccnc3)ccc2F)(C(F)F)C(F)(F)CC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02bc0>
CC(Cc1cccc(F)c1)NC(=O)c1cc(NC(=O)c2ccccc2)cc(-c2ccc(=O)n(C)c2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02c10>
O=C(c1cc(-c2ccco2)ccn1)N1CCC(c2cccc(F)c2)CC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02c60>
CC(=O)Nc1ccc(C(=O)Nc2ccc(Cl)c(C3(C(F)F)N=C(N)OC4CC4(C)OC(N)=N3)c2)cc1Cl	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02cb0>
COc1ccc2c(c1)CCC2(c1ccccc1)c1cccc(OCc2ccc(F)cc2F)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02d00>
NC1=NC(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2F)N=C(N)O1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02d50>
NCC1CCC(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(OC(F)(F)F)c2)OC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9b02da0>
